budget,genres,popularity,production_companies,revenue,runtime,title,vote_average,vote_count,release_year,release_month,adj_revenue,adj_budget
80000000,"['Action', 'Comedy', 'Fantasy']",218.338,"['DC Entertainment', 'DC Comics', 'New Line Cinema', 'Warner Bros. Pictures', 'The Safran Company', 'Seven Bucks Productions', 'DC Films']",365971656.0,132.0,Shazam!,7.1,6331.0,2019,3,384270238,84000000
55000000,"['Action', 'Thriller', 'Crime']",216.84,"['Summit Entertainment', 'Thunder Road', 'Lionsgate', '87Eleven']",326709727.0,130.0,John Wick: Chapter 3 - Parabellum,7.4,6592.0,2019,5,343045213,57750000
40000000,"['Comedy', 'Crime', 'Drama', 'Mystery']",56.953,"['Lionsgate', 'MRC', 'T-Street Productions']",309232797.0,131.0,Knives Out,7.8,7017.0,2019,11,324694436,42000000
185000000,"['Action', 'Adventure', 'Science Fiction']",258.911,"['Lightstorm Entertainment', 'Skydance Media', '20th Century Fox', 'Paramount', 'Tencent Pictures', 'TSG Entertainment', 'Instituto de la Cinematograf??a y de las Artes Audiovisuales (ICAA)', 'Ministry of Finance of Spain', 'Ministerio de Cultura', 'Hungarian National Film Fund', 'Mid Atlantic Films']",261119292.0,128.0,Terminator: Dark Fate,6.5,3398.0,2019,10,274175256,194250000
11363000,"['Comedy', 'Thriller', 'Drama']",141.592,"['Barunson E&A', 'CJ Entertainment']",257591776.0,133.0,Parasite,8.5,11088.0,2019,5,270471364,11931150
20000000,"['Thriller', 'Horror', 'Mystery']",26.517,"['Monkeypaw Productions', 'Universal Pictures', 'QC Entertainment']",255105930.0,116.0,Us,7.0,4951.0,2019,3,267861226,21000000
110000000,"['Comedy', 'Science Fiction']",116.712,"['Amblin Entertainment', 'Parkes+MacDonald Image Nation', 'Columbia Pictures', 'Sony Pictures', 'Tencent Pictures']",252608480.0,115.0,Men in Black: International,6.0,3237.0,2019,12,265238904,115500000
200000000,"['Science Fiction', 'Action', 'Adventure']",177.97099999999998,"[""The Donners' Company"", '20th Century Fox', 'Genre Films', 'Bad Hat Harry Productions', 'Marvel Entertainment', 'Kinberg Genre', 'TSG Entertainment']",252442974.0,114.0,Dark Phoenix,6.1,4452.0,2019,5,265065122,210000000
20000000,"['Thriller', 'Drama', 'Science Fiction']",90.47,"['Universal Pictures', 'Blumhouse Productions', 'Blinding Edge Pictures', 'Buena Vista International', 'Perfect World Pictures', 'Walt Disney Pictures']",246941965.0,129.0,Glass,6.7,6115.0,2019,1,259289063,21000000
30000000,"['Horror', 'Thriller', 'Mystery']",61.283,"['Atomic Monster', 'The Safran Company', 'New Line Cinema']",231252591.0,106.0,Annabelle Comes Home,6.4,2259.0,2019,6,242815220,31500000
97600000,"['Drama', 'Action', 'History']",146.68,"['20th Century Fox', 'TSG Entertainment', 'Chernin Entertainment', 'Turnpike Films']",225508210.0,153.0,Ford v Ferrari,8.0,4519.0,2019,11,236783620,102480000
170000000,"['Adventure', 'Family', 'Fantasy']",24.616,"['Tim Burton Productions', 'Walt Disney Pictures', 'Moving Picture Company', 'Infinite Detective', 'Secret Machine Entertainment', 'British Film Commission', ""UK Government's High End Television Tax Relief"", 'Province of British Columbia Production Services Tax Credit', 'Government of Australia', 'South Australian Film Corporation']",215832199.0,112.0,Dumbo,6.7,3424.0,2019,3,226623808,178500000
40000000,"['Family', 'Animation', 'Comedy', 'Fantasy']",28.955,"['Cinesite Animation', 'Nitrogen Studios Canada', 'Bron Studios', 'Metro-Goldwyn-Mayer']",203044905.0,86.0,The Addams Family,6.6,1415.0,2019,10,213197150,42000000
20000000,"['Drama', 'Romance', 'History']",10.154,"['Focus Features', 'Perfect World Pictures', 'Carnival Films']",192094429.0,122.0,Downton Abbey,7.1,669.0,2019,12,201699150,21000000
40000000,"['Drama', 'Romance']",31.044,"['Sony Pictures', 'Columbia Pictures', 'Pascal Pictures', 'Regency Enterprises']",191540586.0,135.0,Little Women,7.9,3651.0,2019,12,201117615,42000000
100000000,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",25.203000000000003,"['Vertigo Entertainment', 'Lin Pictures', 'LEGO', 'Animal Logic', 'Warner Animation Group', 'Warner Bros. Pictures', 'Lord Miller']",190514361.0,106.0,The Lego Movie 2: The Second Part,6.7,1425.0,2019,1,200040079,105000000
75000000,"['Family', 'Animation', 'Adventure', 'Comedy']",44.523,"['DreamWorks Animation', 'Pearl Studio', 'Universal Pictures']",179057149.0,97.0,Abominable,7.6,1394.0,2019,9,188010006,78750000
138000000,"['Science Fiction', 'Action', 'Drama', 'Thriller']",201.799,"['Skydance Media', 'Jerry Bruckheimer Films', 'Alibaba Pictures Group', 'Fosun Group Forever Pictures', 'Paramount']",173469516.0,117.0,Gemini Man,6.4,3551.0,2019,2,182142991,144900000
100000000,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']",40.453,"['Chernin Entertainment', 'Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",171616764.0,102.0,Spies in Disguise,7.8,1906.0,2019,4,180197602,105000000
40000000,"['Music', 'Drama', 'History']",22.58,"['Paramount', 'New Republic Pictures', 'Marv Films', 'Rocket Pictures', 'Lawrence Bender Productions']",167323950.0,121.0,Rocketman,7.4,3205.0,2019,5,175690147,42000000
20000000,"['Drama', 'Comedy', 'Crime']",24.136,"['Annapurna Pictures', 'Gloria Sanchez Productions', 'STX Entertainment', 'Nuyorican Productions']",157600000.0,110.0,Hustlers,6.5,2189.0,2019,12,165480000,21000000
9000000,"['Thriller', 'Action', 'Mystery', 'Adventure', 'Horror']",25.031999999999996,"['Original Film', 'Columbia Pictures', 'Sony Pictures']",155313078.0,100.0,Escape Room,6.5,2927.0,2019,3,163078731,9450000
80000000,"['Adventure', 'Animation', 'Comedy', 'Family']",83.684,"['Universal Pictures', 'Illumination Entertainment', 'DENTSU', 'Fuji Television Network', 'Universal Animation Studios']",155152550.0,86.0,The Secret Life of Pets 2,7.0,2078.0,2019,5,162910177,84000000
40000000,"['Action', 'Thriller']",130.575,"['Campbell Grobman Films', 'Eclectic Pictures', 'G-BASE', 'Millennium Films']",146661977.0,122.0,Angel Has Fallen,6.5,2303.0,2019,8,153995075,42000000
87500000,"['Science Fiction', 'Drama']",54.981,"['New Regency Productions', 'Keep Your Head', 'MadRiver Pictures', 'Plan B Entertainment', 'RT Features', 'Bona Film Group', 'TSG Entertainment']",132807427.0,123.0,Ad Astra,6.1,4713.0,2019,9,139447798,91875000
65000000,"['Animation', 'Comedy', 'Adventure', 'Family']",47.754,"['Rovio Animation', 'Columbia Pictures', 'Sony Pictures Animation', 'Sony Pictures', 'Rovio Entertainment']",131359052.0,97.0,The Angry Birds Movie 2,7.2,1021.0,2019,2,137927004,68250000
100000000,"['War', 'History', 'Action', 'Drama']",43.516000000000005,"['AGC Studios', 'Centropolis Entertainment', 'Entertainment One', 'Starlight Culture Entertainment Group', 'Street Entertainment', 'Lionsgate']",125641396.0,138.0,Midway,7.1,1510.0,2019,6,131923465,105000000
8120000,"['Action', 'Comedy', 'Crime']",6.683,"['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",124652206.0,111.0,Extreme Job,6.9,99.0,2019,1,130884816,8526000
42000000,"['Horror', 'Action', 'Comedy']",218.605,"['Pariah', 'Columbia Pictures', 'Sony Pictures']",122801777.0,99.0,Zombieland: Double Tap,7.0,3522.0,2019,9,128941865,44100000
9000000,"['Horror', 'Thriller', 'Mystery']",50.222,"['Atomic Monster', 'New Line Cinema']",122033739.0,93.0,The Curse of La Llorona,5.7,1565.0,2019,4,128135425,9450000
30000000,"['Comedy', 'Romance', 'Drama']",20.804000000000002,"['Universal Pictures', 'Feigco Entertainment']",121550750.0,102.0,Last Christmas,7.3,1503.0,2019,7,127628287,31500000
49000000,"['Adventure', 'Comedy', 'Family']",40.159,"['Nickelodeon Movies', 'Paramount Players', 'Walden Media', 'Screen Queensland']",119682635.0,102.0,Dora and the Lost City of Gold,6.8,1197.0,2019,8,125666766,51450000
100000000,"['Comedy', 'Animation', 'Adventure', 'Family', 'Fantasy']",21.763,"['Nickelodeon Movies', 'Paramount Animation', 'Ilion Animation Studios', 'Paramount']",119559110.0,86.0,Wonder Park,6.4,465.0,2019,3,125537065,105000000
22000000,"['Action', 'Crime', 'Comedy']",166.56599999999997,"['Miramax', 'STX Films', 'Toff Guy Films']",114996853.0,113.0,The Gentlemen,7.7,3107.0,2019,3,120746695,23100000
21000000,"['Horror', 'Thriller']",26.095,"['Di Bonaventura Pictures', 'Room 101']",112399944.0,101.0,Pet Sematary,5.8,2384.0,2019,4,118019941,22050000
20000000,['Comedy'],41.92100000000001,"['Good Universe', 'Point Grey Pictures']",111037232.0,89.0,Good Boys,6.9,1194.0,2019,8,116589093,21000000
25000000,"['Horror', 'Thriller']",27.796,"['1212 Entertainment', 'Double Dare You Productions', 'Entertainment One', 'CBS Films', 'Rolling Hills', 'Starlight International Media', 'Hivemind']",95438172.0,108.0,Scary Stories to Tell in the Dark,6.5,1776.0,2019,8,100210080,26250000
7000000,"['Romance', 'Drama']",55.68899999999999,"['Wayfarer Entertainment', 'CBS Films']",91500000.0,116.0,Five Feet Apart,8.3,4057.0,2019,3,96075000,7350000
50000000,"['Action', 'Thriller', 'Drama']",183.56799999999998,"['Millennium Films', 'Balboa Productions', 'Templeton Media', 'Campbell Grobman Films', 'Dadi Film Group']",91490353.0,89.0,Rambo: Last Blood,6.4,2534.0,2019,9,96064870,52500000
13500000,"['Thriller', 'Horror', 'Drama']",165.372,"['Raimi Productions', 'Fire Axe Pictures', 'Serbia Creates Film', 'Ontario Creates']",89203432.0,88.0,Crawl,6.3,2044.0,2019,11,93663603,14175000
26000000,"['Music', 'Comedy', 'Romance', 'Fantasy']",20.959,['Working Title Films'],88092097.0,116.0,Yesterday,6.7,2482.0,2019,6,92496701,27300000
14000000,"['Comedy', 'War', 'Drama']",36.909,"['Fox Searchlight Pictures', 'Defender Films', 'Piki Films']",82468705.0,108.0,Jojo Rabbit,8.1,5889.0,2019,10,86592140,14700000
60000000,"['Action', 'Crime', 'Thriller']",70.064,"['StudioCanal', 'Paradox Produksjon', 'Mas Films']",76419755.0,119.0,Cold Pursuit,5.7,1762.0,2019,7,80240742,63000000
95000000,"['Fantasy', 'Comedy', 'Drama']",34.394,"['Working Title Films', 'Amblin Entertainment', 'The Really Useful Group', 'Monumental Pictures', 'Universal Pictures']",73515024.0,110.0,Cats,4.3,614.0,2019,12,77190775,99750000
48000000,"['Action', 'Adventure', 'Comedy']",159.618,"['Sony Pictures', 'Columbia Pictures', 'Brownstone Productions', '2.0 Entertainment']",73279888.0,118.0,Charlie's Angels,6.7,1985.0,2019,11,76943882,50400000
45000000,"['Horror', 'Drama', 'Fantasy', 'Thriller']",29.247,"['Warner Bros. Pictures', 'Vertigo Entertainment', 'Intrepid Pictures']",72281712.0,152.0,Doctor Sleep,7.1,2627.0,2019,10,75895797,47250000
20000000,"['Comedy', 'Romance']",29.588,['Will Packer Productions'],69766483.0,117.0,What Men Want,6.1,950.0,2019,8,73254807,21000000
14000000,"['Romance', 'Drama', 'Comedy']",134.541,"['CalMaple Films', 'Wattpad', 'Offspring Entertainment', 'Diamond Film Productions', 'Voltage Pictures', 'Frayed Pages Entertainment']",69497587.0,106.0,After,7.2,6047.0,2019,11,72972466,14700000
10892000,"['Action', 'Comedy']",7.917000000000001,"['Filmmaker R&K', 'filmK', 'CJ Entertainment']",68325551.0,103.0,EXIT,7.4,79.0,2019,7,71741828,11436600
4000000,['Drama'],14.624,"['TriStar Pictures', 'Tencent Pictures', 'Big Beach']",67760877.0,109.0,A Beautiful Day in the Neighborhood,7.0,888.0,2019,7,71148920,4200000
27941858,"['Action', 'Thriller']",8.054,['Yash Raj Films'],66293455.0,156.0,War,6.8,136.0,2019,2,69608127,29338950
11936735,"['Romance', 'Animation', 'Fantasy']",111.477,"['Light Chaser Animation Studios', 'Warner Bros.', 'Beijing Joy Pictures', 'Tianjin Maoyan Weying Media', 'Zhejiang Hengdian Film Production', 'Beijing Jinyi Jiayi Film Distribution', 'Beijing Dadi Century Limited']",61631776.0,99.0,White Snake,7.7,200.0,2019,11,64713364,12533571
32000000,"['Drama', 'History']",18.008,"['Lighthouse Management + Media', 'Denver and Delilah Productions', 'Bron Studios', 'Annapurna Pictures', 'Creative Wealth Media Finance', 'Lionsgate', 'Endeavor Content']",61404394.0,109.0,Bombshell,6.9,1973.0,2019,12,64474613,33600000
17700000,"['Action', 'Adventure', 'Thriller']",704.6139999999999,"['Dexter Studios', 'CJ Entertainment', 'Perfect Storm Film', 'Dexter Pictures']",61321941.0,128.0,Ashfall,6.5,226.0,2019,12,64388038,18585000
6000000,"['Horror', 'Thriller', 'Mystery', 'Comedy']",29.345,"['Mythology Entertainment', 'Vinson Films', 'Fox Searchlight Pictures']",57615777.0,95.0,Ready or Not,7.0,2502.0,2019,8,60496565,6300000
8751000,"['Drama', 'Action', 'Romance']",4.671,"['Cine1 Studios', 'T-Series']",55478164.0,175.0,Kabir Singh,7.0,70.0,2019,6,58252072,9188550
51000000,"['Action', 'Thriller']",5.593999999999999,['UV Creations'],55000000.0,171.0,Saaho,6.5,53.0,2019,8,57750000,53550000
5000000,['Horror'],21.88,['Blumhouse Productions'],51749995.0,99.0,Ma,5.8,1380.0,2019,5,54337494,5250000
25000000,"['Drama', 'Crime', 'History']",14.189,"['Netter Productions', 'Outlier Society Productions', 'Endeavor Content', 'MACRO', 'One Community', 'Participant Media', 'Warner Bros. Pictures']",50401502.0,137.0,Just Mercy,8.0,1315.0,2019,12,52921577,26250000
19000000,"['Crime', 'Thriller', 'Drama']",25.454,"['Sikelia Productions', 'Elara Pictures', 'Scott Rudin Productions', 'IAC Films', 'A24']",50020902.0,136.0,Uncut Gems,7.1,2902.0,2019,8,52521947,19950000
33000000,"['Crime', 'Action', 'Drama']",128.355,"['AGBO', 'MWM Studios', 'Huayi Brothers Pictures']",49939757.0,99.0,21 Bridges,6.8,1233.0,2019,10,52436744,34650000
6500000,"['Horror', 'Thriller']",27.774,"['Wrigley Pictures', 'Universal Pictures', 'STX Films']",48021766.0,90.0,Countdown,6.4,1206.0,2019,10,50422854,6825000
9000000,"['Horror', 'Drama', 'Mystery']",29.745,"['B-Reel Films', 'Square Peg']",47862188.0,148.0,Midsommar,7.1,3542.0,2019,3,50255297,9450000
20000000,"['Drama', 'Romance', 'Crime']",12.463,"['Hillman Grad Productions', 'De La Revoluci??n Films', '3BlackDot', 'Creative Wealth Media Finance', 'Entertainment One', 'Makeready', 'Bron Studios']",47803176.0,131.0,Queen & Slim,7.2,402.0,2019,11,50193334,21000000
10000000,['Horror'],44.45,"['KatzSmith Productions', 'Metro-Goldwyn-Mayer', 'Oddfellows Entertainment', 'Orion Pictures']",44902237.0,90.0,Child's Play,6.0,1279.0,2019,6,47147348,10500000
50000000,"['Fantasy', 'Action', 'Adventure', 'Science Fiction']",110.21799999999999,"['Campbell Grobman Films', 'Dark Horse Entertainment', 'Millennium Films', 'Summit Entertainment', 'Boyana Film Studios', 'Encore Films', 'Lawrence Gordon Productions']",44664690.0,120.0,Hellboy,5.5,2345.0,2019,10,46897924,52500000
29900000,"['Comedy', 'Family']",20.565,"['Broken Road Productions', 'Nickelodeon Movies', 'Paramount Players', 'Walden Media']",44400000.0,96.0,Playing with Fire,7.0,437.0,2019,8,46620000,31395000
2000000,['Comedy'],6.511,"['Migdal Filmes', 'Globo Filmes', 'Universal Pictures International (UPI)', 'Paramount Pictures (Brasil)']",39273021.0,111.0,My Mom is a Character 3,8.3,361.0,2019,12,41236672,2100000
11000000,['Comedy'],23.635,"['WWE Studios', 'Misher Films', 'Seven Bucks Productions', 'Film4 Productions', 'The Ink Factory', 'Metro-Goldwyn-Mayer', 'Channel 4 Television Corporation']",39055536.0,108.0,Fighting With My Family,6.8,1069.0,2019,2,41008312,11550000
12000000,"['Drama', 'Action']",3.008,"['Vyjayanthi Movies', 'Sri Venkateswara Creations', 'PVP Cinema']",34000000.0,176.0,Maharshi,6.9,15.0,2019,9,35700000,12600000
5782853,"['Drama', 'Music']",6.354,"['Excel Entertainment', 'Tiger Baby']",33974264.0,156.0,Gully Boy,7.6,98.0,2019,2,35672977,6071995
45000000,"['Drama', 'History', 'Crime']",13.67,"['Warner Bros. Pictures', 'Malpaso Productions', 'Appian Way', 'Misher Films', '75 Year Plan Productions']",33904605.0,131.0,Richard Jewell,7.5,1480.0,2019,12,35599835,47250000
10000000,"['Drama', 'Mystery', 'Crime']",13.818,"['New Line Cinema', 'Bron Studios', 'Creative Wealth Media Finance']",33856058.0,109.0,The Good Liar,6.7,596.0,2019,8,35548860,10500000
18000000,"['Comedy', 'Drama', 'Romance']",29.29,"['Original Film', '20th Century Fox', 'Shifting Gears Productions', 'Fox 2000 Pictures', 'Starbucks Entertainment', 'Universal Pictures']",33766787.0,109.0,The Art of Racing in the Rain,8.4,787.0,2019,8,35455126,18900000
6000000,"['Horror', 'Thriller', 'Science Fiction']",21.65,"['Troll Court Entertainment', 'Screen Gems', 'Sony Pictures']",32893421.0,91.0,Brightburn,6.0,1973.0,2019,9,34538092,6300000
45000000,"['Family', 'Animation', 'Comedy', 'Adventure', 'Fantasy', 'Music']",14.305,"['STX Entertainment', 'Huaxia Film Distribution', 'Shanghai Alibaba Pictures']",32450241.0,87.0,UglyDolls,6.7,311.0,2019,1,34072753,47250000
59000000,"['Action', 'Adventure', 'Fantasy', 'Family']",15.395,"['Working Title Films', 'Big Talk Productions', 'TSG Entertainment', '20th Century Fox']",32140970.0,120.0,The Kid Who Would Be King,6.1,503.0,2019,1,33748018,61950000
34000000,"['Thriller', 'Action']",120.33200000000001,"['EuropaCorp', 'Canal+', 'OCS', 'TF1 Films Production', 'TF1', 'TMC']",31626978.0,119.0,Anna,6.7,1620.0,2019,6,33208326,35700000
6825000,"['Romance', 'Comedy']",4.756,"['Fox Star Studios', 'Nadiadwala Grandson Entertainment']",29353057.0,146.0,Chhichhore,7.8,62.0,2019,5,30820709,7166250
10769016,['Drama'],13.522,"['El Deseo', 'TVE']",28747837.0,114.0,Pain and Glory,7.5,1239.0,2019,3,30185228,11307466
100000000,"['Animation', 'Comedy', 'Adventure', 'Fantasy', 'Family']",42.31399999999999,"['Laika Entertainment', 'Annapurna Pictures']",26249469.0,95.0,Missing Link,7.1,556.0,2019,4,27561942,105000000
9000000,"['Comedy', 'Horror', 'Science Fiction']",24.379,"['Digital Riot Media', 'Blumhouse Productions']",25327500.0,100.0,Happy Death Day 2U,6.3,2365.0,2019,2,26593875,9450000
6000000,['Comedy'],26.899,"['Annapurna Pictures', 'Gloria Sanchez Productions']",24849029.0,102.0,Booksmart,7.1,1666.0,2019,5,26091480,6300000
16000000,"['Action', 'Comedy', 'Thriller', 'Crime']",27.217,['20th Century Fox'],22799033.0,93.0,Stuber,6.8,871.0,2019,11,23938984,16800000
12000000,"['Action', 'Thriller']",205.235,"['Hidden Empire Film Group', 'Royal Viking Entertainment', 'Screen Gems']",22741061.0,109.0,Black and Blue,6.7,476.0,2019,10,23878114,12600000
4000000,"['Comedy', 'Drama']",11.729000000000001,"['FilmNation Entertainment', '30WEST', 'Imperative Entertainment', 'Scott Rudin Productions']",22384741.0,102.0,Late Night,6.5,510.0,2019,1,23503978,4200000
30000000,"['Action', 'Crime']",57.73,"['Davis Entertainment', 'Khalabo Ink Society', 'New Line Cinema', 'Warner Bros. Digital Networks', 'Warner Bros. Pictures']",21360215.0,111.0,Shaft,6.5,1157.0,2019,6,22428225,31500000
6000000,"['Horror', 'Thriller']",14.135,"['Vinson Films', 'XYZ Films', 'Orion Pictures', 'Metro-Goldwyn-Mayer']",21150265.0,92.0,The Prodigy,6.2,704.0,2019,6,22207778,6300000
25300000,"['Drama', 'History', 'Thriller']",17.441,"['ToMmY K. PICTURES', 'Les Films Alain Sarde', 'R.P. Productions', 'Eliseo Cinema', 'Gaumont', 'Rai Cinema', 'France 3 Cin??ma', 'Canal+', 'France 2', '01 Distribution']",18878646.0,132.0,An Officer and a Spy,7.1,935.0,2019,9,19822578,26565000
5000000,"['Horror', 'Mystery', 'Thriller']",10.423,"['Universal Pictures', 'Blumhouse Productions', 'Divide / Conquer']",18529730.0,92.0,Black Christmas,4.7,316.0,2019,11,19456216,5250000
